run_id,config_id,protein,split,method,seed,backend,n_energy_evaluations,elapsed_s,method_step,objective_eval,restart,best_energy,best_bitstring,cvar,ca_rmsd_angstrom,ca_rmsd_ensemble_min
6d99dc749fb19199,d0cd1712c1bc,1LE3,test,sa,100,classical,1500,412.9194519519806,2437,,1,-566.5293723454455,110000111111110011111010101111010110,,10.246524426868707,10.227927945502238
6d99dc749fb19199,d0cd1712c1bc,1LE3,test,sa,100,classical,1589,437.12089586257935,17385,,1,-566.5293723454455,110000111111110011111010101111010110,,10.246524426868707,10.227927945502238
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,100,27.2345449924469,159,,0,-551.9093102892328,011101100010101100101000011110110000,,9.231473712052148,9.231473712052148
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,200,54.331416845321655,296,,0,-551.9093102892328,011101100010101100101000011110110000,,9.231473712052148,9.231473712052148
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,300,81.2053918838501,457,,0,-551.9093102892328,011101100010101100101000011110110000,,9.231473712052148,9.231473712052148
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,400,108.38597774505615,584,,0,-551.9093102892328,011101100010101100101000011110110000,,9.231473712052148,9.231473712052148
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,500,135.69821977615356,735,,0,-558.2138737162109,111010011110101111101010101011001010,,7.721176913911855,7.708382549691258
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,600,162.57351684570312,875,,0,-565.0608067925386,111010111111110011111110011100100110,,9.66114517907961,9.632059888325491
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,700,189.71135902404785,1039,,0,-565.2062429364768,111110111111110011101010011000100011,,8.635310514723201,8.550505237586423
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,800,764.0697169303894,1273,,0,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,900,791.9085619449615,1421,,1,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,1000,819.6233208179474,1563,,1,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,1100,847.7931528091431,1709,,1,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,1200,876.65309882164,1863,,1,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,1300,904.9606878757477,2042,,1,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,1400,933.152087688446,2205,,1,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,1500,961.2870810031891,2365,,1,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
eeaa6f8659ef56a9,d0cd1712c1bc,1LE3,test,sa,101,classical,1600,989.0108959674835,2543,,1,-567.3214743126272,111110111111110011111110011000100111,,9.026800273479816,8.975717072237442
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,100,27.598342895507812,152,,0,-557.7236438862737,110001101111111111111000000000100001,,9.682635169847227,9.635177046060301
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,200,55.001747846603394,299,,0,-557.7236438862737,110001101111111111111000000000100001,,9.682635169847227,9.635177046060301
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,300,82.28546285629272,444,,0,-557.7236438862737,110001101111111111111000000000100001,,9.682635169847227,9.635177046060301
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,400,109.9708080291748,596,,0,-557.7236438862737,110001101111111111111000000000100001,,9.682635169847227,9.635177046060301
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,500,138.7408571243286,736,,0,-559.3021473166458,011010011111001111011001011111011010,,9.194671230297882,9.139205880414222
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,600,167.13653302192688,898,,0,-559.3021473166458,011010011111001111011001011111011010,,9.194671230297882,9.139205880414222
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,700,195.58037281036377,1069,,0,-562.6850501000398,111010011000000000101101111111111000,,8.610216503543052,8.515275518394626
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,800,223.7178018093109,1229,,0,-566.3669879239604,111010101000000000000110101011001110,,6.7792641611674975,6.7792641611674975
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,900,252.386549949646,1381,,1,-566.3669879239604,111010101000000000000110101011001110,,6.7792641611674975,6.7792641611674975
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,1000,280.8571288585663,1522,,1,-566.3669879239604,111010101000000000000110101011001110,,6.7792641611674975,6.7792641611674975
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,1100,309.1970911026001,1674,,1,-566.3669879239604,111010101000000000000110101011001110,,6.7792641611674975,6.7792641611674975
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,1200,337.7793860435486,1827,,1,-566.3669879239604,111010101000000000000110101011001110,,6.7792641611674975,6.7792641611674975
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,1300,366.393070936203,1979,,1,-566.3669879239604,111010101000000000000110101011001110,,6.7792641611674975,6.7792641611674975
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,1400,394.9158687591553,2126,,1,-566.3669879239604,111010101000000000000110101011001110,,6.7792641611674975,6.7792641611674975
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,1500,423.45428705215454,2271,,1,-566.3669879239604,111010101000000000000110101011001110,,6.7792641611674975,6.7792641611674975
bee74ad480e0c27d,d0cd1712c1bc,1LE3,test,sa,102,classical,1600,451.9205207824707,2439,,1,-568.0355570891003,111000000000110011111000101011100100,,7.862827315529136,7.811942150895662
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,104,12.010504007339478,12,,0,-546.6324528340117,100111111110011100000101101111010110,,9.053918731970484,9.018217253500415
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,200,21.132538080215454,29,,0,-559.7998510785085,010111111100000000011001101000010110,,9.397035119931443,9.378292558549914
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,304,31.649222135543823,56,,0,-565.1744677635124,011111111100000000001001101100010110,,8.747168779973455,8.73857125676771
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,400,41.7759051322937,87,,0,-567.979191710284,111011110000000000001001101100010110,,8.54201526464564,8.535373887283075
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,502,58.895325899124146,158,,0,-568.6319416404402,101011110000000000001010101100010110,,8.088054041788393,8.088054041788393
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,601,75.94925022125244,237,,0,-569.0742226690983,111010000000000000001001101100010110,,9.781209600080949,9.731321289144278
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,700,93.92828011512756,329,,0,-569.0742226690983,111010000000000000001001101100010110,,9.781209600080949,9.731321289144278
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,803,107.00335216522217,374,,0,-569.0742226690983,111010000000000000001001101100010110,,9.781209600080949,9.731321289144278
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,900,118.90173602104187,408,,0,-569.0742226690983,111010000000000000001001101100010110,,9.781209600080949,9.731321289144278
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,1000,137.85913228988647,494,,0,-569.0742226690983,111010000000000000001001101100010110,,9.781209600080949,9.731321289144278
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,1100,152.9600372314453,553,,0,-569.8375104264928,111011000000000000001001011000010110,,9.190005070680087,9.17386066508357
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,1200,171.3180112838745,649,,0,-569.8375104264928,111011000000000000001001011000010110,,9.190005070680087,9.17386066508357
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,1300,190.62332224845886,772,,0,-569.8375104264928,111011000000000000001001011000010110,,9.190005070680087,9.17386066508357
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,1401,210.83414816856384,894,,0,-569.8375104264928,111011000000000000001001011000010110,,9.190005070680087,9.17386066508357
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,1500,231.0527560710907,1026,,0,-569.8375104264928,111011000000000000001001011000010110,,9.190005070680087,9.17386066508357
dafd87502883c8ae,d0cd1712c1bc,1LE3,test,cem,100,classical,1600,253.06048011779785,1197,,0,-569.8375104264928,111011000000000000001001011000010110,,9.190005070680087,9.17386066508357
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,101,9.977179050445557,13,,0,-552.182013676341,110001101111111011101010010010110111,,7.573633139334916,7.452469190091868
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,203,19.243481874465942,35,,0,-560.9847854095221,111001101111110011111110011010101010,,9.578625601775485,9.578625601775485
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,302,29.483736038208008,65,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,400,41.144493103027344,108,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,500,57.14083504676819,182,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,600,74.07204413414001,280,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,700,92.02097415924072,372,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,800,110.37495803833008,480,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,900,131.5893828868866,604,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,1001,153.18029713630676,761,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,1100,174.3343870639801,914,,0,-562.5597581897986,111001101111110011111110011111111010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,1200,193.54912114143372,1040,,0,-562.9834252193301,111001101111110011111110011111011010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,1302,211.63895297050476,1200,,0,-562.9834252193301,111001101111110011111110011111011010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,1400,228.51339602470398,1287,,0,-562.9834252193301,111001101111110011111110011111011010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,1500,246.8602590560913,1386,,0,-562.9834252193301,111001101111110011111110011111011010,,9.362367541925128,9.362367541925128
47c6517354e25848,d0cd1712c1bc,1LE3,test,cem,101,classical,1600,266.90371108055115,1501,,0,-562.9907321810304,111001111111110011111110011111010010,,9.950829353959135,9.91288436966835
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,104,10.054261922836304,12,,0,-547.1049848067901,100101111101101111011011010010000101,,7.971115256390854,7.971115256390854
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,203,18.92821502685547,29,,0,-553.6710617244676,111101111101101111101000010010010011,,8.247429313863607,8.247429313863607
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,301,32.20082402229309,86,,0,-554.5695765066723,111101111110101111101000010010010011,,6.963834056873702,6.960715255518273
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,400,47.75385117530823,156,,0,-560.272749729122,111101111111111111101000010010010011,,9.428528094871908,9.339283895682165
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,501,66.42341613769531,245,,0,-560.272749729122,111101111111111111101000010010010011,,9.428528094871908,9.339283895682165
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,604,78.54341912269592,284,,0,-561.0214988864675,111101111111111010001000100010110011,,9.29557540941586,9.129642428604912
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,700,88.53467202186584,311,,0,-561.9269142791917,111101111111110000001010010010110010,,9.53820470087901,9.51642023695893
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,801,98.93123984336853,341,,0,-564.5845329449669,011101111111110011111010011111010010,,9.908279132208488,9.850303380191804
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,900,110.61997509002686,392,,0,-565.023101376565,011101111111110011111110011111010010,,9.294618687600419,9.261697678768869
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,1001,125.94645285606384,460,,0,-566.5982285363931,011101111111110011111110101111010010,,8.796243600045212,8.741239066352396
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,1100,140.0305700302124,521,,0,-566.5982285363931,011101111111110011111110101111010010,,8.796243600045212,8.741239066352396
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,1202,157.33785796165466,597,,0,-567.2612991086413,011111111111110011111110101111010110,,9.957122331588499,9.899782328249039
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,1300,174.894522190094,681,,0,-567.2612991086413,011111111111110011111110101111010110,,9.957122331588499,9.899782328249039
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,1400,193.12673711776733,773,,0,-567.2612991086413,011111111111110011111110101111010110,,9.957122331588499,9.899782328249039
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,1500,212.1781849861145,897,,0,-567.2612991086413,011111111111110011111110101111010110,,9.957122331588499,9.899782328249039
ef9bc0eb0b0a0915,d0cd1712c1bc,1LE3,test,cem,102,classical,1600,235.11100220680237,1048,,0,-567.2612991086413,011111111111110011111110101111010110,,9.957122331588499,9.899782328249039
